like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,simulation_117,simulation_118,simulation_119,simulation_120,simulation_121,simulation_122,simulation_123,simulation_124,simulation_125,simulation_126,simulation_127,simulation_128,simulation_129,simulation_130,simulation_131,simulation_132,chain
1.0,9.58,6.96,2.404,1.0,0.1683,0.003683,0.6963,0.1874,0.2037,0.3372,0.1683,1.0,0.2155,0.219,0.1599,0.998,0.5747,0.003683,0.2155,1.0,0.0729,0.03693,0.248,0.1136,0.6963,0.219,0.0729,1.0,0.10846,0.2727,0.4573,0.1874,0.1599,0.03693,0.10846,1.0,0.1638,0.146,0.2037,0.998,0.248,0.2727,0.1638,1.0,0.592,0.3372,0.5747,0.1136,0.4573,0.146,0.592,1.0,inf,3.178,0.977,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857,59.4,inf,359.5,508.2,0.0,0.0,38.3,47.8,82.9,120.44,172.5,254.0,374.0,558.5,908.0,1305.0,16580.0,inf,-0.072,0.4636,-19.61,-0.5034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.34,inf,-100.56,166.1,-4100.0,-402.0,-268.5,-154.9,-98.75,-65.25,-44.12,-30.06,-19.64,-13.19,4.64,5.0,2812.0,0.4692,194.1,0.783,0.977,0.885,0.9883,0.0969,106.06,-2.266,-27.98,0.6704,inf,0.7695,0.854,0.2201,37700.0,0.775,0.893,0.1593,102.4,1.0
1.0,5.94,4.906,4.6,1.0,0.1683,0.003683,0.6963,0.1874,0.2742,0.4146,0.1683,1.0,0.2155,0.219,0.1599,0.986,0.431,0.003683,0.2155,1.0,0.0729,0.03693,0.2512,0.0879,0.6963,0.219,0.0729,1.0,0.10846,0.3748,0.631,0.1874,0.1599,0.03693,0.10846,1.0,0.1699,0.1288,0.2742,0.986,0.2512,0.3748,0.1699,1.0,0.5137,0.4146,0.431,0.0879,0.631,0.1288,0.5137,1.0,inf,3.129,0.8447,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.254,81.8,inf,290.8,401.8,0.0,0.0,29.2,39.38,65.8,96.25,140.1,208.0,307.5,458.8,739.0,1050.0,13280.0,inf,-0.02301,0.1293,-5.848,-0.04877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.965,inf,-31.72,49.5,-1070.0,-122.6,-82.8,-48.78,-31.69,-21.19,-14.48,-10.01,-7.008,-4.105,0.554,5.0,465.5,0.1312,58.78,0.982,0.998,0.9907,0.999,0.02556,32.84,-0.7354,-10.914,0.6494,inf,0.976,0.9785,0.01723,3456.0,0.9766,0.985,0.04617,31.03,1.0
1.0,6.215,3.416,3.768,1.0,0.1683,0.003683,0.6963,0.1874,0.2532,0.4104,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.4988,0.003683,0.2155,1.0,0.0729,0.03693,0.2404,0.09454,0.6963,0.219,0.0729,1.0,0.10846,0.3433,0.5957,0.1874,0.1599,0.03693,0.10846,1.0,0.1682,0.1439,0.2532,0.991,0.2404,0.3433,0.1682,1.0,0.558,0.4104,0.4988,0.09454,0.5957,0.1439,0.558,1.0,inf,3.18,1.018,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.797,82.0,inf,343.0,477.0,0.0,0.0,35.2,46.25,78.06,114.0,165.2,245.0,361.8,539.5,870.0,1240.0,13896.0,inf,-0.0728,0.3398,-14.87,-0.5366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.234,inf,-84.1,126.0,-2726.0,-316.2,-215.4,-128.5,-84.44,-57.0,-39.1,-27.19,-19.25,-10.84,-3.818,5.0,1600.0,0.3477,151.5,0.929,0.9937,0.964,0.9966,0.07446,85.1,-2.29,-24.52,0.761,inf,0.8833,0.899,0.1208,22940.0,0.8887,0.93,0.1371,79.5,1.0
1.0,4.37,8.62,8.34,1.0,0.1683,0.003683,0.6963,0.1874,0.3936,0.4243,0.1683,1.0,0.2155,0.219,0.1599,0.9316,0.1862,0.003683,0.2155,1.0,0.0729,0.03693,0.2832,0.05347,0.6963,0.219,0.0729,1.0,0.10846,0.5513,0.7256,0.1874,0.1599,0.03693,0.10846,1.0,0.1758,0.0871,0.3936,0.9316,0.2832,0.5513,0.1758,1.0,0.4229,0.4243,0.1862,0.05347,0.7256,0.0871,0.4229,1.0,inf,3.06,0.627,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,94.3,inf,176.0,241.2,0.0,0.0,15.74,24.27,38.88,57.03,83.94,125.44,187.0,280.5,452.0,639.5,11470.0,inf,0.0467,0.294,-12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.625,inf,82.9,123.3,-1440.0,5.0,5.0,10.59,18.69,26.42,38.06,55.47,82.3,125.56,210.9,310.2,2680.0,0.2976,148.5,0.872,0.9746,0.934,0.9873,0.04898,83.3,1.525,47.1,0.454,inf,0.775,0.621,0.08856,22060.0,0.7803,0.739,0.0915,77.6,1.0
1.0,8.3,5.934,6.08,1.0,0.1683,0.003683,0.6963,0.1874,0.269,0.416,0.1683,1.0,0.2155,0.219,0.1599,0.9873,0.4507,0.003683,0.2155,1.0,0.0729,0.03693,0.2468,0.08923,0.6963,0.219,0.0729,1.0,0.10846,0.3672,0.6245,0.1874,0.1599,0.03693,0.10846,1.0,0.1696,0.1337,0.269,0.9873,0.2468,0.3672,0.1696,1.0,0.528,0.416,0.4507,0.08923,0.6245,0.1337,0.528,1.0,inf,3.145,0.903,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.428,82.94,inf,307.0,424.8,0.0,0.0,31.02,41.53,69.56,101.75,148.0,219.6,324.5,484.0,780.0,1109.0,13360.0,inf,-0.03845,0.1926,-8.56,-0.2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.414,inf,-48.0,72.56,-1569.0,-181.8,-123.5,-73.56,-48.2,-32.5,-22.28,-15.48,-10.945,-6.203,-0.9463,5.0,841.0,0.1964,87.0,0.97,0.997,0.985,0.9985,0.0398,48.94,-1.223,-15.64,0.69,inf,0.9526,0.958,0.0386,7572.0,0.9546,0.9707,0.0737,45.78,1.0
1.0,2.121,3.059,3.344,1.0,0.1683,0.003683,0.6963,0.1874,0.3635,0.435,0.1683,1.0,0.2155,0.219,0.1599,0.9507,0.2426,0.003683,0.2155,1.0,0.0729,0.03693,0.2686,0.05957,0.6963,0.219,0.0729,1.0,0.10846,0.5063,0.7227,0.1874,0.1599,0.03693,0.10846,1.0,0.175,0.0981,0.3635,0.9507,0.2686,0.5063,0.175,1.0,0.4397,0.435,0.2426,0.05957,0.7227,0.0981,0.4397,1.0,inf,3.076,0.6978,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,94.9,inf,205.9,281.8,0.0,0.0,19.05,28.25,45.78,67.1,98.7,147.1,219.0,328.0,528.0,746.5,11310.0,inf,0.02985,0.1987,-13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,inf,53.0,80.7,-771.5,4.19,5.0,6.74,11.49,16.42,23.75,34.78,52.03,80.06,136.0,201.4,1758.0,0.2009,96.56,0.9395,0.9893,0.969,0.9946,0.03418,53.72,0.9697,25.73,0.5244,inf,0.917,0.8823,0.04037,9320.0,0.919,0.918,0.06146,50.44,1.0
1.0,2.627,3.271,6.746,1.0,0.1683,0.003683,0.6963,0.1874,0.4504,0.4573,0.1683,1.0,0.2155,0.219,0.1599,0.893,0.1648,0.003683,0.2155,1.0,0.0729,0.03693,0.2474,0.03827,0.6963,0.219,0.0729,1.0,0.10846,0.6323,0.765,0.1874,0.1599,0.03693,0.10846,1.0,0.1765,0.09143,0.4504,0.893,0.2474,0.6323,0.1765,1.0,0.4807,0.4573,0.1648,0.03827,0.765,0.09143,0.4807,1.0,inf,3.086,0.852,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,128.0,inf,188.8,261.0,0.0,0.0,15.97,26.0,41.12,60.5,89.1,133.2,199.5,300.5,485.8,688.5,9700.0,inf,0.02013,0.3447,-46.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,inf,70.2,122.3,-2812.0,-4.453,4.746,9.48,12.67,20.56,30.12,44.62,68.44,108.75,191.1,288.8,3798.0,0.3452,141.0,0.8364,0.9355,0.9146,0.9673,0.05304,76.3,0.652,37.2,0.6045,inf,0.836,0.708,0.11926,19890.0,0.8364,0.7803,0.0717,74.06,1.0
1.0,2.773,9.695,9.08,1.0,0.1683,0.003683,0.6963,0.1874,0.4863,0.406,0.1683,1.0,0.2155,0.219,0.1599,0.8486,0.0952,0.003683,0.2155,1.0,0.0729,0.03693,0.3062,0.03876,0.6963,0.219,0.0729,1.0,0.10846,0.6904,0.7227,0.1874,0.1599,0.03693,0.10846,1.0,0.1747,0.07135,0.4863,0.8486,0.3062,0.6904,0.1747,1.0,0.4526,0.406,0.0952,0.03876,0.7227,0.07135,0.4526,1.0,inf,3.043,0.5786,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,100.75,inf,126.75,178.9,0.0,0.0,10.09,17.53,27.23,40.28,59.3,88.56,132.8,200.8,325.8,463.5,11270.0,inf,0.06274,0.4253,-19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,inf,132.1,196.6,-2382.0,5.0,5.0,16.92,29.94,42.3,60.88,88.75,131.6,200.6,336.5,494.8,4268.0,0.43,236.9,0.7085,0.885,0.842,0.941,0.06604,132.8,2.062,104.25,0.378,59780.0,0.4482,-0.7544,0.1849,56130.0,0.46,-0.2084,0.12317,123.9,1.0
1.0,6.848,1.672,3.482,1.0,0.1683,0.003683,0.6963,0.1874,0.2407,0.4172,0.1683,1.0,0.2155,0.219,0.1599,0.994,0.555,0.003683,0.2155,1.0,0.0729,0.03693,0.2275,0.098,0.6963,0.219,0.0729,1.0,0.10846,0.3245,0.578,0.1874,0.1599,0.03693,0.10846,1.0,0.1672,0.1613,0.2407,0.994,0.2275,0.3245,0.1672,1.0,0.6025,0.4172,0.555,0.098,0.578,0.1613,0.6025,1.0,inf,3.266,1.306,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.57,87.25,inf,415.8,580.5,0.0,0.0,43.2,55.8,95.0,138.4,200.2,296.2,437.5,652.0,1054.0,1504.0,14200.0,inf,-0.1586,0.649,-27.0,-1.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,inf,-156.9,229.9,-4956.0,-581.5,-398.5,-240.4,-159.2,-108.06,-73.94,-51.88,-36.1,-20.31,-14.71,5.0,3952.0,0.668,278.2,0.8667,0.9897,0.9307,0.9946,0.1588,157.8,-4.855,-37.72,0.943,inf,0.7383,0.77,0.446,inf,0.753,0.8433,0.2878,146.0,1.0
1.0,3.215,8.59,1.441,1.0,0.1683,0.003683,0.6963,0.1874,0.226,0.27,0.1683,1.0,0.2155,0.219,0.1599,0.989,0.3708,0.003683,0.2155,1.0,0.0729,0.03693,0.3274,0.1377,0.6963,0.219,0.0729,1.0,0.10846,0.311,0.4463,0.1874,0.1599,0.03693,0.10846,1.0,0.1654,0.0838,0.226,0.989,0.3274,0.311,0.1654,1.0,0.4087,0.27,0.3708,0.1377,0.4463,0.0838,0.4087,1.0,inf,3.031,0.3254,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,46.94,inf,180.1,253.4,0.0,0.0,18.4,24.4,41.2,60.03,86.75,128.1,188.8,281.2,455.5,651.5,16980.0,inf,0.0752,0.498,-8.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84,inf,78.75,109.3,-6400.0,5.0,6.6,10.414,16.88,24.89,36.8,55.2,82.8,124.9,202.2,287.0,3896.0,0.504,134.8,0.828,0.983,0.91,0.991,0.0753,78.94,2.48,43.7,0.2297,inf,-1.395,0.7173,0.2537,18140.0,-1.341,0.814,0.1434,72.25,1.0
1.0,4.66,5.8,2.914,1.0,0.1683,0.003683,0.6963,0.1874,0.2537,0.3723,0.1683,1.0,0.2155,0.219,0.1599,0.9897,0.4329,0.003683,0.2155,1.0,0.0729,0.03693,0.269,0.09937,0.6963,0.219,0.0729,1.0,0.10846,0.3467,0.574,0.1874,0.1599,0.03693,0.10846,1.0,0.1683,0.11865,0.2537,0.9897,0.269,0.3467,0.1683,1.0,0.4934,0.3723,0.4329,0.09937,0.574,0.11865,0.4934,1.0,inf,3.094,0.667,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.94,inf,260.0,361.5,0.0,0.0,26.44,35.2,59.16,86.4,125.4,185.8,274.2,408.8,659.5,940.0,14450.0,inf,0.01302,0.177,-4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17,inf,-1.09,27.47,-2278.0,-29.39,-17.83,-8.62,-4.742,-2.812,-1.62,-1.137,1.059,4.58,8.734,24.78,1739.0,0.1775,27.48,0.9624,0.9946,0.981,0.997,0.02016,11.695,0.421,-0.4192,0.508,inf,0.929,0.994,0.0315,755.5,0.9297,0.994,0.03253,11.414,1.0
1.0,7.44,1.654,8.945,1.0,0.1683,0.003683,0.6963,0.1874,0.3274,0.4778,0.1683,1.0,0.2155,0.219,0.1599,0.9697,0.3838,0.003683,0.2155,1.0,0.0729,0.03693,0.2244,0.0676,0.6963,0.219,0.0729,1.0,0.10846,0.4502,0.7246,0.1874,0.1599,0.03693,0.10846,1.0,0.1735,0.1354,0.3274,0.9697,0.2244,0.4502,0.1735,1.0,0.5317,0.4778,0.3838,0.0676,0.7246,0.1354,0.5317,1.0,inf,3.19,1.169,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.732,120.75,inf,324.5,444.5,0.0,0.0,31.27,44.0,72.56,106.5,156.2,232.2,345.2,516.0,829.5,1174.0,10180.0,inf,-0.08307,0.416,-39.06,-0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.695,inf,-65.5,91.5,-2886.0,-240.5,-169.8,-105.1,-69.9,-46.7,-31.17,-21.12,-14.32,-8.77,-5.766,5.0,4908.0,0.424,112.5,0.98,0.9976,0.99,0.9985,0.0831,66.4,-2.605,-20.2,0.898,inf,0.8687,0.936,0.1799,12664.0,0.8735,0.9575,0.1547,60.84,1.0
1.0,8.79,8.09,8.76,1.0,0.1683,0.003683,0.6963,0.1874,0.3015,0.4297,0.1683,1.0,0.2155,0.219,0.1599,0.978,0.3718,0.003683,0.2155,1.0,0.0729,0.03693,0.254,0.07806,0.6963,0.219,0.0729,1.0,0.10846,0.4146,0.6733,0.1874,0.1599,0.03693,0.10846,1.0,0.1719,0.1201,0.3015,0.978,0.254,0.4146,0.1719,1.0,0.4873,0.4297,0.3718,0.07806,0.6733,0.1201,0.4873,1.0,inf,3.113,0.8066,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.016,87.25,inf,265.5,365.0,0.0,0.0,26.05,36.06,59.72,87.56,128.1,190.1,281.8,420.8,677.0,960.0,12390.0,inf,-0.006775,0.03387,-2.059,-0.013054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4297,inf,-6.598,9.94,-196.0,-25.14,-17.7,-10.99,-7.363,-4.97,-3.338,-2.283,-1.558,-0.9272,-0.6865,5.0,358.5,0.03455,11.93,0.9995,1.0,1.0,1.0,0.00678,7.297,-0.2175,-2.484,0.6255,inf,0.998,0.999,0.001193,142.2,0.998,0.999,0.01287,6.56,1.0
1.0,1.432,7.04,9.22,1.0,0.1683,0.003683,0.6963,0.1874,0.595,0.4119,0.1683,1.0,0.2155,0.219,0.1599,0.686,0.06207,0.003683,0.2155,1.0,0.0729,0.03693,0.276,0.02466,0.6963,0.219,0.0729,1.0,0.10846,0.8516,0.7305,0.1874,0.1599,0.03693,0.10846,1.0,0.1638,0.06854,0.595,0.686,0.276,0.8516,0.1638,1.0,0.57,0.4119,0.06207,0.02466,0.7305,0.06854,0.57,1.0,inf,3.05,0.69,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,124.0,inf,101.94,159.0,0.0,0.0,6.504,12.805,20.19,30.6,45.38,67.75,102.2,156.4,259.5,376.8,9520.0,inf,0.05634,0.4807,-42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.73,inf,157.0,241.8,-2468.0,4.613,5.0,20.05,33.88,48.62,70.4,103.1,154.5,238.4,405.5,601.0,5260.0,0.484,288.2,0.6255,0.678,0.791,0.8237,0.0715,159.5,1.847,154.0,0.4233,46530.0,0.5083,-2.29,0.2343,inf,0.5146,-1.313,0.1231,151.0,1.0
1.0,6.31,2.217,7.297,1.0,0.1683,0.003683,0.6963,0.1874,0.322,0.469,0.1683,1.0,0.2155,0.219,0.1599,0.9717,0.3828,0.003683,0.2155,1.0,0.0729,0.03693,0.2299,0.06946,0.6963,0.219,0.0729,1.0,0.10846,0.4426,0.715,0.1874,0.1599,0.03693,0.10846,1.0,0.1731,0.1327,0.322,0.9717,0.2299,0.4426,0.1731,1.0,0.524,0.469,0.3828,0.06946,0.715,0.1327,0.524,1.0,inf,3.172,1.091,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.586,112.44,inf,312.5,428.5,0.0,0.0,30.25,42.47,70.0,102.7,150.6,223.8,332.5,496.5,798.5,1131.0,10680.0,inf,-0.0661,0.3337,-30.77,-0.5645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,inf,-53.62,74.9,-2286.0,-196.9,-139.0,-86.1,-57.28,-38.3,-25.58,-17.34,-11.76,-7.188,-4.77,5.0,3926.0,0.3403,92.06,0.986,0.9985,0.9927,0.999,0.06616,54.4,-2.084,-17.16,0.84,inf,0.903,0.9536,0.11584,8480.0,0.9062,0.969,0.1236,49.84,1.0
1.0,9.16,8.68,7.746,1.0,0.1683,0.003683,0.6963,0.1874,0.283,0.4153,0.1683,1.0,0.2155,0.219,0.1599,0.9834,0.4036,0.003683,0.2155,1.0,0.0729,0.03693,0.2559,0.0852,0.6963,0.219,0.0729,1.0,0.10846,0.3877,0.643,0.1874,0.1599,0.03693,0.10846,1.0,0.1705,0.123,0.283,0.9834,0.2559,0.3877,0.1705,1.0,0.4966,0.4153,0.4036,0.0852,0.643,0.123,0.4966,1.0,inf,3.115,0.7896,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.068,81.7,inf,272.8,376.5,0.0,0.0,27.19,37.03,61.62,90.25,131.6,195.4,289.0,431.2,694.5,986.0,13090.0,inf,-0.00795,0.06525,-2.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.004,inf,-13.945,23.89,-601.5,-57.2,-38.12,-21.97,-13.98,-9.23,-6.24,-4.246,-2.754,-1.875,1.268,5.0,417.2,0.06573,27.67,0.993,0.999,0.9966,0.9995,0.01193,15.375,-0.2554,-5.113,0.6104,inf,0.993,0.9946,0.004322,765.5,0.993,0.996,0.01921,14.75,1.0
1.0,6.56,5.586,2.854,1.0,0.1683,0.003683,0.6963,0.1874,0.2292,0.3645,0.1683,1.0,0.2155,0.219,0.1599,0.9946,0.5156,0.003683,0.2155,1.0,0.0729,0.03693,0.2534,0.1055,0.6963,0.219,0.0729,1.0,0.10846,0.3098,0.526,0.1874,0.1599,0.03693,0.10846,1.0,0.1661,0.1365,0.2292,0.9946,0.2534,0.3098,0.1661,1.0,0.5522,0.3645,0.5156,0.1055,0.526,0.1365,0.5522,1.0,inf,3.143,0.855,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.47,66.7,inf,318.0,445.5,0.0,0.0,33.16,42.75,72.9,106.1,153.1,226.2,333.8,497.5,805.0,1151.0,15260.0,inf,-0.03598,0.2883,-11.84,-0.1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97,inf,-59.22,100.9,-2776.0,-241.1,-160.4,-91.94,-58.25,-38.25,-25.84,-17.58,-11.13,-7.91,4.637,5.0,1981.0,0.2908,117.0,0.887,0.9873,0.942,0.9937,0.05566,63.72,-1.1455,-18.61,0.6245,inf,0.8843,0.931,0.0845,13680.0,0.886,0.9487,0.08777,61.78,1.0
1.0,7.75,2.535,1.217,1.0,0.1683,0.003683,0.6963,0.1874,0.191,0.3486,0.1683,1.0,0.2155,0.219,0.1599,0.9995,0.6396,0.003683,0.2155,1.0,0.0729,0.03693,0.2306,0.1151,0.6963,0.219,0.0729,1.0,0.10846,0.253,0.4402,0.1874,0.1599,0.03693,0.10846,1.0,0.1625,0.1698,0.191,0.9995,0.2306,0.253,0.1625,1.0,0.6494,0.3486,0.6396,0.1151,0.4402,0.1698,0.6494,1.0,inf,3.314,1.427,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.254,5.016,78.44,inf,471.8,670.5,0.0,0.0,51.03,62.16,108.9,158.4,225.9,332.0,488.2,730.0,1191.0,1717.0,17650.0,inf,-0.208,0.8926,-38.75,-1.666,-0.1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.94,inf,-212.8,326.8,-7092.0,-813.5,-549.5,-324.2,-210.8,-141.0,-96.4,-66.7,-46.78,-27.28,3.373,5.0,2978.0,0.9165,390.0,0.6914,0.9697,0.8315,0.985,0.2231,216.1,-6.277,-45.12,0.92,inf,0.5874,0.662,0.84,inf,0.6084,0.7627,0.3884,204.6,1.0
1.0,6.49,3.555,6.953,1.0,0.1683,0.003683,0.6963,0.1874,0.3115,0.454,0.1683,1.0,0.2155,0.219,0.1599,0.975,0.385,0.003683,0.2155,1.0,0.0729,0.03693,0.2383,0.07324,0.6963,0.219,0.0729,1.0,0.10846,0.428,0.6973,0.1874,0.1599,0.03693,0.10846,1.0,0.1725,0.1292,0.3115,0.975,0.2383,0.428,0.1725,1.0,0.5127,0.454,0.385,0.07324,0.6973,0.1292,0.5127,1.0,inf,3.15,0.982,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.39,100.0,inf,297.0,407.8,0.0,0.0,29.0,40.3,66.7,97.8,143.2,212.8,315.8,471.5,758.5,1075.0,11460.0,inf,-0.04385,0.2197,-18.33,-0.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.312,inf,-38.16,53.3,-1403.0,-140.1,-98.94,-61.4,-40.97,-27.45,-18.39,-12.484,-8.47,-5.137,-3.537,5.0,2524.0,0.224,65.56,0.9927,0.9995,0.996,0.9995,0.04388,38.9,-1.393,-12.84,0.759,inf,0.9478,0.974,0.0502,4300.0,0.9497,0.983,0.08246,35.5,1.0
1.0,8.26,4.18,7.42,1.0,0.1683,0.003683,0.6963,0.1874,0.2908,0.444,0.1683,1.0,0.2155,0.219,0.1599,0.982,0.428,0.003683,0.2155,1.0,0.0729,0.03693,0.2375,0.08044,0.6963,0.219,0.0729,1.0,0.10846,0.3977,0.6685,0.1874,0.1599,0.03693,0.10846,1.0,0.1711,0.1359,0.2908,0.982,0.2375,0.3977,0.1711,1.0,0.53,0.444,0.428,0.08044,0.6685,0.1359,0.53,1.0,inf,3.166,1.012,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.586,94.94,inf,317.2,437.2,0.0,0.0,31.56,43.0,71.56,104.8,153.0,227.4,336.5,502.2,808.5,1147.0,12180.0,inf,-0.05865,0.2651,-11.836,-0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,inf,-58.47,82.75,-1728.0,-213.1,-149.1,-92.2,-61.84,-41.88,-28.28,-19.53,-13.41,-7.8,-6.043,5.0,2496.0,0.2715,101.3,0.982,0.999,0.9907,0.9995,0.05865,59.22,-1.854,-18.42,0.778,inf,0.928,0.9463,0.0737,10264.0,0.931,0.9644,0.10956,53.94,1.0
1.0,3.668,6.465,3.809,1.0,0.1683,0.003683,0.6963,0.1874,0.3035,0.3933,0.1683,1.0,0.2155,0.219,0.1599,0.9746,0.3064,0.003683,0.2155,1.0,0.0729,0.03693,0.2869,0.083,0.6963,0.219,0.0729,1.0,0.10846,0.4204,0.652,0.1874,0.1599,0.03693,0.10846,1.0,0.1719,0.099,0.3035,0.9746,0.2869,0.4204,0.1719,1.0,0.4258,0.3933,0.3064,0.083,0.652,0.099,0.4258,1.0,inf,3.062,0.5547,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,73.6,inf,206.5,284.0,0.0,0.0,20.02,28.12,46.44,68.06,99.6,147.9,219.1,327.2,526.5,746.5,13620.0,inf,0.04446,0.2429,-3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.016,inf,52.4,71.94,-2648.0,5.0,5.17,6.953,11.7,17.14,25.05,37.28,55.22,82.44,132.8,188.6,1476.0,0.247,89.0,0.9766,0.999,0.9883,0.9995,0.0445,52.47,1.452,25.39,0.4253,inf,0.802,0.902,0.061,7920.0,0.808,0.936,0.0847,47.3,1.0
