like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,chain
0.8984,7.45,3.611,4.074,1.0,0.1224,0.002691,0.4622,0.1239,0.1444,0.172,0.1224,1.0,0.3318,0.2637,0.0931,0.9985,0.176,0.002691,0.3318,1.0,0.173,0.03653,0.3477,0.0542,0.4622,0.2637,0.173,1.0,0.0565,0.3135,0.4067,0.1239,0.0931,0.03653,0.0565,1.0,0.0947,0.02882,0.1444,0.9985,0.3477,0.3135,0.0947,1.0,0.1947,0.172,0.176,0.0542,0.4067,0.02882,0.1947,1.0,3.002,0.08826,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,37.03,155.6,210.6,0.0,0.0,0.2329,38.84,46.78,69.4,88.2,118.1,157.0,222.4,367.5,543.5,4970.0,-0.001421,0.04437,-6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,-46.75,65.6,-1570.0,-166.5,-111.44,-66.56,-46.7,-34.94,-25.95,-19.77,-13.25,-11.69,0.0,0.0925,562.0,0.0444,80.56,0.001527,46.9,-0.04733,-30.03,0.002943,40.22,1.0
0.8286,3.465,5.53,8.81,1.0,0.1224,0.002691,0.4622,0.1239,0.2146,0.1951,0.1224,1.0,0.3318,0.2637,0.0931,0.9746,0.01122,0.002691,0.3318,1.0,0.173,0.03653,0.3784,0.003899,0.4622,0.2637,0.173,1.0,0.0565,0.47,0.5312,0.1239,0.0931,0.03653,0.0565,1.0,0.09814,0.01051,0.2146,0.9746,0.3784,0.47,0.09814,1.0,0.1299,0.1951,0.01122,0.003899,0.5312,0.01051,0.1299,1.0,3.0,0.08997,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.0,69.8,90.56,0.0,0.0,0.3032,15.805,22.73,31.73,41.34,53.84,71.5,100.9,163.4,237.4,4496.0,9.44e-05,0.03586,-21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.918,39.16,56.9,-1440.0,0.0,0.0,8.47,11.19,15.5,21.86,28.84,38.78,55.84,94.4,142.1,1368.0,0.03586,69.06,0.000633,39.62,0.003147,56.1,0.000727,34.56,1.0
0.8916,7.758,2.031,9.51,1.0,0.1224,0.002691,0.4622,0.1239,0.171,0.2119,0.1224,1.0,0.3318,0.2637,0.0931,0.9937,0.0789,0.002691,0.3318,1.0,0.173,0.03653,0.346,0.02386,0.4622,0.2637,0.173,1.0,0.0565,0.37,0.534,0.1239,0.0931,0.03653,0.0565,1.0,0.09625,0.02022,0.171,0.9937,0.346,0.37,0.09625,1.0,0.1377,0.2119,0.0789,0.02386,0.534,0.02022,0.1377,1.0,3.002,0.11053,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.0,132.1,175.6,0.0,0.0,0.1027,31.75,41.06,60.97,76.25,100.6,133.8,189.6,311.0,456.8,4516.0,-0.001053,0.04456,-21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4133,-23.22,30.44,-1447.0,-79.44,-54.5,-33.56,-23.75,-17.89,-13.67,-10.59,-7.34,-5.35,0.0,0.0,637.0,0.0446,38.28,0.001053,23.25,-0.03506,-17.58,0.002104,19.06,1.0
0.779,7.242,8.42,1.48,1.0,0.1224,0.002691,0.4622,0.1239,0.1296,0.09784,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.1769,0.002691,0.3318,1.0,0.173,0.03653,0.3618,0.06256,0.4622,0.2637,0.173,1.0,0.0565,0.2847,0.218,0.1239,0.0931,0.03653,0.0565,1.0,0.0938,0.02417,0.1296,0.9995,0.3618,0.2847,0.0938,1.0,0.1803,0.09784,0.1769,0.06256,0.218,0.02417,0.1803,1.0,3.002,0.04874,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18.56,131.8,180.2,0.0,0.0,0.4797,33.44,38.66,57.88,73.75,99.94,132.8,187.8,311.8,462.2,4580.0,-0.00010496,0.05084,-3.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,-22.84,36.62,-1018.0,-87.3,-57.0,-33.1,-22.75,-16.61,-12.65,-8.48,-6.902,-2.096,0.0,3.045,2214.0,0.05084,43.16,0.0009465,24.0,-0.003498,-17.33,0.001052,21.67,1.0
0.9985,8.34,7.473,8.23,1.0,0.1224,0.002691,0.4622,0.1239,0.161,0.1892,0.1224,1.0,0.3318,0.2637,0.0931,0.9956,0.0671,0.002691,0.3318,1.0,0.173,0.03653,0.3599,0.02298,0.4622,0.2637,0.173,1.0,0.0565,0.3513,0.4968,0.1239,0.0931,0.03653,0.0565,1.0,0.09576,0.01686,0.161,0.9956,0.3599,0.3513,0.09576,1.0,0.11145,0.1892,0.0671,0.02298,0.4968,0.01686,0.11145,1.0,3.002,0.0721,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,46.66,113.2,151.2,0.0,0.0,0.3035,27.55,34.9,51.8,65.0,86.0,114.4,162.1,266.8,392.2,3656.0,-0.0001127,0.004482,-1.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.246,5.754,-136.0,-14.83,-10.04,-6.074,-4.285,-3.223,-2.41,-1.889,-1.272,-1.055,0.0,0.0,43.3,0.004486,7.15,0.0001127,4.25,-0.003756,-3.752,0.0002252,3.562,1.0
0.653,1.138,8.62,8.4,1.0,0.1224,0.002691,0.4622,0.1239,0.3125,0.181,0.1224,1.0,0.3318,0.2637,0.0931,0.861,0.005653,0.002691,0.3318,1.0,0.173,0.03653,0.4568,0.0018,0.4622,0.2637,0.173,1.0,0.0565,0.6997,0.51,0.1239,0.0931,0.03653,0.0565,1.0,0.0968,0.00846,0.3125,0.861,0.4568,0.6997,0.0968,1.0,0.2563,0.181,0.005653,0.0018,0.51,0.00846,0.2563,1.0,3.0,0.0762,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,62.47,29.61,38.53,0.0,0.0,0.4636,5.68,9.97,13.48,18.2,23.95,31.67,43.97,68.9,97.8,4176.0,0.0003483,0.03357,-17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,79.3,111.75,-1137.0,-0.1381,0.0,19.61,22.48,33.3,44.03,59.2,79.1,113.0,189.2,283.0,2674.0,0.03357,137.0,0.000603,79.7,0.01161,268.0,0.0009513,68.4,1.0
0.8296,7.996,2.266,3.23,1.0,0.1224,0.002691,0.4622,0.1239,0.1388,0.1625,0.1224,1.0,0.3318,0.2637,0.0931,0.999,0.2438,0.002691,0.3318,1.0,0.173,0.03653,0.3418,0.072,0.4622,0.2637,0.173,1.0,0.0565,0.3005,0.3535,0.1239,0.0931,0.03653,0.0565,1.0,0.0943,0.03687,0.1388,0.999,0.3418,0.3005,0.0943,1.0,0.255,0.1625,0.2438,0.072,0.3535,0.03687,0.255,1.0,3.004,0.11346,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,34.53,185.4,252.1,0.0,0.0,0.164,46.7,55.06,81.94,104.44,140.8,187.0,264.5,438.2,648.5,5940.0,-0.003157,0.0778,-11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,-76.44,107.2,-2562.0,-272.0,-182.1,-108.94,-76.44,-57.22,-42.44,-32.44,-21.67,-19.19,0.0,0.1615,820.0,0.0779,131.6,0.003296,76.7,-0.10504,-41.25,0.00643,65.7,1.0
0.9717,5.656,8.52,5.457,1.0,0.1224,0.002691,0.4622,0.1239,0.1593,0.1742,0.1224,1.0,0.3318,0.2637,0.0931,0.995,0.04346,0.002691,0.3318,1.0,0.173,0.03653,0.3738,0.01736,0.4622,0.2637,0.173,1.0,0.0565,0.3503,0.4778,0.1239,0.0931,0.03653,0.0565,1.0,0.09576,0.01295,0.1593,0.995,0.3738,0.3503,0.09576,1.0,0.0857,0.1742,0.04346,0.01736,0.4778,0.01295,0.0857,1.0,3.0,0.05222,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,37.9,94.44,126.2,0.0,0.0,0.4238,23.0,29.14,43.25,54.22,71.75,95.4,135.2,222.5,327.2,3304.0,0.0003717,0.01813,-0.0739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.543,14.49,19.36,-237.1,0.0,0.0,3.5,4.457,6.625,8.35,11.03,14.68,20.81,34.16,50.2,508.2,0.01813,24.19,0.0003717,14.51,0.01238,15.34,0.000743,12.05,1.0
0.74,1.001,2.846,4.48,1.0,0.1224,0.002691,0.4622,0.1239,0.2664,0.1927,0.1224,1.0,0.3318,0.2637,0.0931,0.9336,0.0072,0.002691,0.3318,1.0,0.173,0.03653,0.3984,0.002296,0.4622,0.2637,0.173,1.0,0.0565,0.5864,0.5293,0.1239,0.0931,0.03653,0.0565,1.0,0.09875,0.009705,0.2664,0.9336,0.3984,0.5864,0.09875,1.0,0.1962,0.1927,0.0072,0.002296,0.5293,0.009705,0.1962,1.0,3.0,0.09503,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,72.75,48.1,61.7,0.0,0.0,0.3337,10.15,16.42,21.88,29.19,38.03,50.22,70.3,112.1,161.0,4868.0,9.88e-05,0.04333,-27.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125,60.84,87.56,-1822.0,-0.00826,0.0,13.76,17.31,24.5,33.9,44.97,60.38,86.7,146.2,219.8,2098.0,0.04333,106.6,0.0007305,61.4,0.003294,126.5,0.0008297,53.3,1.0
0.991,7.957,6.992,6.832,1.0,0.1224,0.002691,0.4622,0.1239,0.1561,0.1844,0.1224,1.0,0.3318,0.2637,0.0931,0.9966,0.08234,0.002691,0.3318,1.0,0.173,0.03653,0.359,0.028,0.4622,0.2637,0.173,1.0,0.0565,0.3406,0.4797,0.1239,0.0931,0.03653,0.0565,1.0,0.0955,0.01833,0.1561,0.9966,0.359,0.3406,0.0955,1.0,0.11945,0.1844,0.08234,0.028,0.4797,0.01833,0.11945,1.0,3.002,0.06934,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,42.84,118.25,158.5,0.0,0.0,0.3135,28.97,36.25,53.7,67.6,89.75,119.4,169.2,278.8,410.5,3832.0,-0.0001634,0.008255,-1.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604,-9.29,13.164,-315.2,-33.25,-22.22,-13.234,-9.25,-6.91,-5.164,-3.857,-2.635,-2.24,0.0,0.01201,173.8,0.008255,16.11,0.0002085,9.34,-0.005447,-7.86,0.0003717,8.05,1.0
0.67,1.284,7.68,7.043,1.0,0.1224,0.002691,0.4622,0.1239,0.2815,0.1797,0.1224,1.0,0.3318,0.2637,0.0931,0.9067,0.00582,0.002691,0.3318,1.0,0.173,0.03653,0.4485,0.001919,0.4622,0.2637,0.173,1.0,0.0565,0.6294,0.5073,0.1239,0.0931,0.03653,0.0565,1.0,0.09814,0.00841,0.2815,0.9067,0.4485,0.6294,0.09814,1.0,0.2115,0.1797,0.00582,0.001919,0.5073,0.00841,0.2115,1.0,3.0,0.07227,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,59.47,34.53,44.47,0.0,0.0,0.4685,7.043,11.88,15.73,21.05,27.48,36.38,50.75,80.4,114.94,3978.0,0.0003853,0.03168,-14.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,74.44,104.56,-935.5,-0.1431,0.0,18.56,21.1,31.4,41.3,55.6,74.3,106.0,177.4,265.0,2502.0,0.03168,128.4,0.000574,74.7,0.01284,215.5,0.000959,64.06,1.0
0.932,9.11,7.543,5.26,1.0,0.1224,0.002691,0.4622,0.1239,0.1451,0.165,0.1224,1.0,0.3318,0.2637,0.0931,0.998,0.1321,0.002691,0.3318,1.0,0.173,0.03653,0.3562,0.04385,0.4622,0.2637,0.173,1.0,0.0565,0.3167,0.4124,0.1239,0.0931,0.03653,0.0565,1.0,0.09485,0.02292,0.1451,0.998,0.3562,0.3167,0.09485,1.0,0.1527,0.165,0.1321,0.04385,0.4124,0.02292,0.1527,1.0,3.002,0.0658,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,32.97,132.2,178.6,0.0,0.0,0.3362,32.94,39.88,59.06,75.0,100.3,133.4,188.9,312.0,461.0,4316.0,-0.0003965,0.02586,-3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,-23.27,33.75,-810.5,-84.4,-56.03,-33.16,-23.05,-17.14,-12.984,-9.23,-6.64,-5.066,0.0,0.0,831.5,0.02588,41.0,0.0006795,23.53,-0.01321,-17.6,0.001075,20.5,1.0
0.975,5.195,5.0,6.543,1.0,0.1224,0.002691,0.4622,0.1239,0.1713,0.1943,0.1224,1.0,0.3318,0.2637,0.0931,0.993,0.0435,0.002691,0.3318,1.0,0.173,0.03653,0.3623,0.015144,0.4622,0.2637,0.173,1.0,0.0565,0.3738,0.517,0.1239,0.0931,0.03653,0.0565,1.0,0.0964,0.014465,0.1713,0.993,0.3623,0.3738,0.0964,1.0,0.10284,0.1943,0.0435,0.015144,0.517,0.014465,0.10284,1.0,3.0,0.0774,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,53.16,102.94,136.6,0.0,0.0,0.2917,24.69,32.1,47.47,59.5,78.44,104.2,147.6,242.2,355.5,3584.0,-2.784e-05,0.01231,-7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565,5.977,9.41,-515.5,-0.645,0.0,0.703,1.786,2.229,3.344,4.348,5.94,8.63,14.81,22.62,253.2,0.01231,11.14,0.0002091,6.227,-0.0009284,5.805,0.000237,5.594,1.0
0.8604,4.695,3.305,9.086,1.0,0.1224,0.002691,0.4622,0.1239,0.196,0.2058,0.1224,1.0,0.3318,0.2637,0.0931,0.985,0.02492,0.002691,0.3318,1.0,0.173,0.03653,0.3582,0.00812,0.4622,0.2637,0.173,1.0,0.0565,0.426,0.544,0.1239,0.0931,0.03653,0.0565,1.0,0.0975,0.013245,0.196,0.985,0.3582,0.426,0.0975,1.0,0.11975,0.2058,0.02492,0.00812,0.544,0.013245,0.11975,1.0,3.002,0.10376,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,72.1,94.5,123.75,0.0,0.0,0.1888,21.95,30.1,43.22,55.38,72.5,96.25,136.1,221.8,323.8,4844.0,-0.00027,0.0419,-26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.623,14.42,24.23,-1780.0,-2.973,0.0,0.41,4.465,5.332,7.797,10.49,14.48,21.1,36.66,56.47,752.5,0.0419,28.2,0.000649,15.5,-0.008995,15.266,0.0009184,14.164,1.0
0.7236,1.455,1.793,7.164,1.0,0.1224,0.002691,0.4622,0.1239,0.2808,0.2059,0.1224,1.0,0.3318,0.2637,0.0931,0.9243,0.008354,0.002691,0.3318,1.0,0.173,0.03653,0.365,0.002525,0.4622,0.2637,0.173,1.0,0.0565,0.6113,0.5493,0.1239,0.0931,0.03653,0.0565,1.0,0.09875,0.01107,0.2808,0.9243,0.365,0.6113,0.09875,1.0,0.2224,0.2059,0.008354,0.002525,0.5493,0.01107,0.2224,1.0,3.002,0.1287,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,93.0,56.38,72.25,0.0,0.0,0.1681,11.69,19.36,25.72,34.3,44.78,59.16,82.7,131.4,188.2,6220.0,-0.00036,0.07214,-47.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17,52.56,79.25,-3174.0,-0.93,0.0,9.18,15.305,20.0,29.73,38.44,52.1,75.4,128.2,194.8,1979.0,0.07214,95.06,0.001103,53.84,-0.01199,93.25,0.001464,47.7,1.0
0.861,3.566,5.953,7.633,1.0,0.1224,0.002691,0.4622,0.1239,0.2013,0.1913,0.1224,1.0,0.3318,0.2637,0.0931,0.981,0.01295,0.002691,0.3318,1.0,0.173,0.03653,0.3801,0.00473,0.4622,0.2637,0.173,1.0,0.0565,0.4414,0.524,0.1239,0.0931,0.03653,0.0565,1.0,0.0977,0.01043,0.2013,0.981,0.3801,0.4414,0.0977,1.0,0.113,0.1913,0.01295,0.00473,0.524,0.01043,0.113,1.0,3.0,0.08014,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.3,73.0,95.25,0.0,0.0,0.3389,16.81,23.48,33.3,42.97,56.1,74.5,105.25,171.1,249.4,4050.0,0.0001993,0.0279,-14.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,35.94,51.53,-993.5,-0.01335,0.0,8.234,10.21,14.555,20.0,26.58,35.66,51.2,86.25,129.5,1235.0,0.0279,62.8,0.000525,36.22,0.00664,49.2,0.000724,31.39,1.0
0.9653,7.09,9.24,5.87,1.0,0.1224,0.002691,0.4622,0.1239,0.1543,0.1725,0.1224,1.0,0.3318,0.2637,0.0931,0.9966,0.0626,0.002691,0.3318,1.0,0.173,0.03653,0.3687,0.0237,0.4622,0.2637,0.173,1.0,0.0565,0.3386,0.4646,0.1239,0.0931,0.03653,0.0565,1.0,0.09546,0.01513,0.1543,0.9966,0.3687,0.3386,0.09546,1.0,0.09766,0.1725,0.0626,0.0237,0.4646,0.01513,0.09766,1.0,3.0,0.0534,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,36.12,103.6,139.0,0.0,0.0,0.4065,25.44,31.77,47.06,59.25,78.6,104.56,148.2,244.2,359.8,3556.0,0.0002575,0.01633,-0.2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.305,5.312,6.906,-264.0,0.0,0.0,1.115,1.768,2.418,3.23,4.215,5.58,7.805,12.414,17.8,622.5,0.01633,8.71,0.0002575,5.33,0.008575,5.125,0.0005145,4.312,1.0
0.923,5.234,9.72,5.92,1.0,0.1224,0.002691,0.4622,0.1239,0.165,0.1725,0.1224,1.0,0.3318,0.2637,0.0931,0.993,0.02698,0.002691,0.3318,1.0,0.173,0.03653,0.3826,0.01168,0.4622,0.2637,0.173,1.0,0.0565,0.3643,0.4832,0.1239,0.0931,0.03653,0.0565,1.0,0.0961,0.01081,0.165,0.993,0.3826,0.3643,0.0961,1.0,0.07715,0.1725,0.02698,0.01168,0.4832,0.01081,0.07715,1.0,3.0,0.04984,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,38.62,83.4,110.9,0.0,0.0,0.4543,20.11,25.9,38.4,48.03,63.38,84.25,119.44,196.1,288.2,3016.0,0.0004866,0.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,25.6,34.72,-253.8,0.0,0.0,6.37,7.645,11.35,14.5,19.42,25.83,36.6,60.5,89.44,821.0,0.02312,43.12,0.0004866,25.61,0.01622,30.7,0.0009723,21.5,1.0
0.945,5.273,8.13,6.965,1.0,0.1224,0.002691,0.4622,0.1239,0.1726,0.1832,0.1224,1.0,0.3318,0.2637,0.0931,0.9917,0.02655,0.002691,0.3318,1.0,0.173,0.03653,0.376,0.01049,0.4622,0.2637,0.173,1.0,0.0565,0.3792,0.504,0.1239,0.0931,0.03653,0.0565,1.0,0.0965,0.01153,0.1726,0.9917,0.376,0.3792,0.0965,1.0,0.08734,0.1832,0.02655,0.01049,0.504,0.01153,0.08734,1.0,3.0,0.06226,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,46.47,86.7,114.9,0.0,0.0,0.39,20.72,27.1,39.9,50.16,66.06,87.75,124.4,203.9,299.0,3132.0,0.0003247,0.01566,-1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.229,22.25,30.89,-123.75,-0.0644,0.0,5.61,6.332,9.586,12.36,16.77,22.33,31.7,52.84,78.75,737.0,0.01567,38.06,0.0003273,22.28,0.01082,25.67,0.000652,18.98,1.0
0.868,3.217,3.021,6.434,1.0,0.1224,0.002691,0.4622,0.1239,0.1978,0.2018,0.1224,1.0,0.3318,0.2637,0.0931,0.984,0.02037,0.002691,0.3318,1.0,0.173,0.03653,0.3638,0.00686,0.4622,0.2637,0.173,1.0,0.0565,0.431,0.539,0.1239,0.0931,0.03653,0.0565,1.0,0.09753,0.012314,0.1978,0.984,0.3638,0.431,0.09753,1.0,0.11725,0.2018,0.02037,0.00686,0.539,0.012314,0.11725,1.0,3.002,0.09686,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,68.8,87.8,114.9,0.0,0.0,0.2329,20.34,28.06,40.12,51.53,67.4,89.5,126.5,206.0,300.5,4620.0,-0.0001105,0.03693,-23.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332,21.11,32.53,-1561.0,-1.699,0.0,3.084,6.23,7.934,11.96,15.39,20.94,30.39,51.94,79.1,842.0,0.03693,38.78,0.0006123,21.81,-0.003683,24.03,0.000723,19.47,1.0
0.7065,1.571,6.367,9.56,1.0,0.1224,0.002691,0.4622,0.1239,0.2988,0.1913,0.1224,1.0,0.3318,0.2637,0.0931,0.895,0.006496,0.002691,0.3318,1.0,0.173,0.03653,0.4106,0.002018,0.4622,0.2637,0.173,1.0,0.0565,0.6597,0.527,0.1239,0.0931,0.03653,0.0565,1.0,0.0981,0.009445,0.2988,0.895,0.4106,0.6597,0.0981,1.0,0.2408,0.1913,0.006496,0.002018,0.527,0.009445,0.2408,1.0,3.0,0.0953,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,73.8,39.1,50.3,0.0,0.0,0.3552,7.816,13.53,17.86,23.94,31.31,41.47,57.7,91.0,129.8,4936.0,0.0001144,0.0444,-28.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44,69.9,100.1,-1894.0,-0.02985,0.0,16.06,19.86,28.34,38.88,51.7,69.4,99.5,167.6,251.6,2398.0,0.0444,122.06,0.000743,70.44,0.00381,178.8,0.000857,61.0,1.0
0.914,7.688,5.312,4.13,1.0,0.1224,0.002691,0.4622,0.1239,0.1437,0.1646,0.1224,1.0,0.3318,0.2637,0.0931,0.9985,0.1543,0.002691,0.3318,1.0,0.173,0.03653,0.3525,0.04956,0.4622,0.2637,0.173,1.0,0.0565,0.313,0.4001,0.1239,0.0931,0.03653,0.0565,1.0,0.0947,0.02559,0.1437,0.9985,0.3525,0.313,0.0947,1.0,0.1726,0.1646,0.1543,0.04956,0.4001,0.02559,0.1726,1.0,3.002,0.0733,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,33.16,142.1,192.4,0.0,0.0,0.303,35.5,42.75,63.34,80.5,107.9,143.4,203.0,335.8,496.0,4580.0,-0.0007577,0.03314,-4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,-33.22,47.44,-1137.0,-119.44,-79.6,-47.3,-33.0,-24.61,-18.48,-13.56,-9.43,-7.742,0.0,0.02255,819.0,0.03314,57.9,0.000997,33.47,-0.02524,-23.36,0.001753,28.94,1.0
0.9165,7.266,9.51,4.617,1.0,0.1224,0.002691,0.4622,0.1239,0.1469,0.1588,0.1224,1.0,0.3318,0.2637,0.0931,0.9976,0.0857,0.002691,0.3318,1.0,0.173,0.03653,0.3677,0.03232,0.4622,0.2637,0.173,1.0,0.0565,0.3225,0.4219,0.1239,0.0931,0.03653,0.0565,1.0,0.095,0.01698,0.1469,0.9976,0.3677,0.3225,0.095,1.0,0.1098,0.1588,0.0857,0.03232,0.4219,0.01698,0.1098,1.0,3.0,0.04773,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29.61,109.0,147.0,0.0,0.0,0.4338,27.05,33.06,48.94,61.97,82.6,109.9,155.8,257.2,379.5,3778.0,0.000257,0.025,-0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82,-0.04626,5.05,-428.5,-4.74,-2.766,-1.504,-1.007,-0.6016,-0.3572,0.0,0.595,1.495,3.014,4.81,1056.0,0.025,5.05,0.0002935,2.143,0.00857,-0.04245,0.0005503,2.139,1.0
0.944,6.562,2.787,7.098,1.0,0.1224,0.002691,0.4622,0.1239,0.1654,0.2046,0.1224,1.0,0.3318,0.2637,0.0931,0.995,0.0845,0.002691,0.3318,1.0,0.173,0.03653,0.349,0.02625,0.4622,0.2637,0.173,1.0,0.0565,0.3586,0.5186,0.1239,0.0931,0.03653,0.0565,1.0,0.09595,0.02022,0.1654,0.995,0.349,0.3586,0.09595,1.0,0.1349,0.2046,0.0845,0.02625,0.5186,0.02022,0.1349,1.0,3.002,0.09766,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,58.78,130.2,173.6,0.0,0.0,0.1654,31.53,40.25,59.88,74.94,99.06,131.8,186.6,306.8,451.0,4042.0,-0.000814,0.03177,-13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788,-21.3,28.28,-897.5,-73.5,-50.16,-30.64,-21.61,-16.25,-12.35,-9.76,-6.61,-5.08,0.0,0.0,409.5,0.0318,35.4,0.000814,21.33,-0.02711,-16.36,0.001626,17.64,1.0
