like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,chain
0.8584,1.1045,2.203,6.17,1.0,0.1683,0.003683,0.6963,0.1874,0.5854,0.4487,0.1683,1.0,0.2155,0.219,0.1599,0.7217,0.0815,0.003683,0.2155,1.0,0.0729,0.03693,0.2229,0.0211,0.6963,0.219,0.0729,1.0,0.10846,0.8315,0.767,0.1874,0.1599,0.03693,0.10846,1.0,0.1674,0.0785,0.5854,0.7217,0.2229,0.8315,0.1674,1.0,0.588,0.4487,0.0815,0.0211,0.767,0.0785,0.588,1.0,1.0
0.9893,6.91,7.83,4.08,1.0,0.1683,0.003683,0.6963,0.1874,0.2494,0.3733,0.1683,1.0,0.2155,0.219,0.1599,0.9907,0.451,0.003683,0.2155,1.0,0.0729,0.03693,0.2646,0.1001,0.6963,0.219,0.0729,1.0,0.10846,0.3398,0.5674,0.1874,0.1599,0.03693,0.10846,1.0,0.168,0.1229,0.2494,0.9907,0.2646,0.3398,0.168,1.0,0.507,0.3733,0.451,0.1001,0.5674,0.1229,0.507,1.0,1.0
0.857,1.647,3.033,9.28,1.0,0.1683,0.003683,0.6963,0.1874,0.587,0.4514,0.1683,1.0,0.2155,0.219,0.1599,0.719,0.08234,0.003683,0.2155,1.0,0.0729,0.03693,0.2184,0.0207,0.6963,0.219,0.0729,1.0,0.10846,0.834,0.7695,0.1874,0.1599,0.03693,0.10846,1.0,0.1672,0.07916,0.587,0.719,0.2184,0.834,0.1672,1.0,0.5923,0.4514,0.08234,0.0207,0.7695,0.07916,0.5923,1.0,1.0
0.996,4.85,8.73,5.355,1.0,0.1683,0.003683,0.6963,0.1874,0.311,0.3967,0.1683,1.0,0.2155,0.219,0.1599,0.9717,0.2927,0.003683,0.2155,1.0,0.0729,0.03693,0.2876,0.08026,0.6963,0.219,0.0729,1.0,0.10846,0.4312,0.661,0.1874,0.1599,0.03693,0.10846,1.0,0.1722,0.0975,0.311,0.9717,0.2876,0.4312,0.1722,1.0,0.4214,0.3967,0.2927,0.08026,0.661,0.0975,0.4214,1.0,1.0
0.934,9.45,7.42,1.487,1.0,0.1683,0.003683,0.6963,0.1874,0.1902,0.3125,0.1683,1.0,0.2155,0.219,0.1599,0.9985,0.5913,0.003683,0.2155,1.0,0.0729,0.03693,0.2505,0.1185,0.6963,0.219,0.0729,1.0,0.10846,0.2532,0.4116,0.1874,0.1599,0.03693,0.10846,1.0,0.1624,0.145,0.1902,0.9985,0.2505,0.2532,0.1624,1.0,0.6,0.3125,0.5913,0.1185,0.4116,0.145,0.6,1.0,1.0
0.9907,5.07,1.371,7.855,1.0,0.1683,0.003683,0.6963,0.1874,0.365,0.4854,0.1683,1.0,0.2155,0.219,0.1599,0.9526,0.3157,0.003683,0.2155,1.0,0.0729,0.03693,0.2239,0.0565,0.6963,0.219,0.0729,1.0,0.10846,0.505,0.756,0.1874,0.1599,0.03693,0.10846,1.0,0.1752,0.1236,0.365,0.9526,0.2239,0.505,0.1752,1.0,0.5137,0.4854,0.3157,0.0565,0.756,0.1236,0.5137,1.0,1.0
0.9995,6.133,4.723,6.312,1.0,0.1683,0.003683,0.6963,0.1874,0.3057,0.4397,0.1683,1.0,0.2155,0.219,0.1599,0.977,0.3765,0.003683,0.2155,1.0,0.0729,0.03693,0.2476,0.07587,0.6963,0.219,0.0729,1.0,0.10846,0.4204,0.6836,0.1874,0.1599,0.03693,0.10846,1.0,0.1721,0.12366,0.3057,0.977,0.2476,0.4204,0.1721,1.0,0.4973,0.4397,0.3765,0.07587,0.6836,0.12366,0.4973,1.0,1.0
0.992,9.99,3.85,7.633,1.0,0.1683,0.003683,0.6963,0.1874,0.2742,0.439,0.1683,1.0,0.2155,0.219,0.1599,0.987,0.4727,0.003683,0.2155,1.0,0.0729,0.03693,0.233,0.0862,0.6963,0.219,0.0729,1.0,0.10846,0.3733,0.6436,0.1874,0.1599,0.03693,0.10846,1.0,0.1699,0.1451,0.2742,0.987,0.233,0.3733,0.1699,1.0,0.555,0.439,0.4727,0.0862,0.6436,0.1451,0.555,1.0,1.0
0.949,1.454,6.395,3.299,1.0,0.1683,0.003683,0.6963,0.1874,0.4128,0.3647,0.1683,1.0,0.2155,0.219,0.1599,0.9043,0.10736,0.003683,0.2155,1.0,0.0729,0.03693,0.3577,0.06216,0.6963,0.219,0.0729,1.0,0.10846,0.586,0.674,0.1874,0.1599,0.03693,0.10846,1.0,0.1746,0.06464,0.4128,0.9043,0.3577,0.586,0.1746,1.0,0.3655,0.3647,0.10736,0.06216,0.674,0.06464,0.3655,1.0,1.0
0.923,2.805,8.84,9.586,1.0,0.1683,0.003683,0.6963,0.1874,0.4963,0.415,0.1683,1.0,0.2155,0.219,0.1599,0.8403,0.0968,0.003683,0.2155,1.0,0.0729,0.03693,0.293,0.03577,0.6963,0.219,0.0729,1.0,0.10846,0.7036,0.732,0.1874,0.1599,0.03693,0.10846,1.0,0.1746,0.07336,0.4963,0.8403,0.293,0.7036,0.1746,1.0,0.469,0.415,0.0968,0.03577,0.732,0.07336,0.469,1.0,1.0
0.9575,8.414,5.617,2.613,1.0,0.1683,0.003683,0.6963,0.1874,0.2124,0.3535,0.1683,1.0,0.2155,0.219,0.1599,0.997,0.5654,0.003683,0.2155,1.0,0.0729,0.03693,0.2456,0.11017,0.6963,0.219,0.0729,1.0,0.10846,0.285,0.4858,0.1874,0.1599,0.03693,0.10846,1.0,0.1646,0.1473,0.2124,0.997,0.2456,0.285,0.1646,1.0,0.589,0.3535,0.5654,0.11017,0.4858,0.1473,0.589,1.0,1.0
0.996,9.09,2.742,8.586,1.0,0.1683,0.003683,0.6963,0.1874,0.2969,0.4592,0.1683,1.0,0.2155,0.219,0.1599,0.9805,0.435,0.003683,0.2155,1.0,0.0729,0.03693,0.2289,0.0779,0.6963,0.219,0.0729,1.0,0.10846,0.406,0.6836,0.1874,0.1599,0.03693,0.10846,1.0,0.1715,0.1417,0.2969,0.9805,0.2289,0.406,0.1715,1.0,0.5444,0.4592,0.435,0.0779,0.6836,0.1417,0.5444,1.0,1.0
0.987,7.72,1.021,5.633,1.0,0.1683,0.003683,0.6963,0.1874,0.2703,0.4514,0.1683,1.0,0.2155,0.219,0.1599,0.988,0.5063,0.003683,0.2155,1.0,0.0729,0.03693,0.2225,0.0873,0.6963,0.219,0.0729,1.0,0.10846,0.367,0.644,0.1874,0.1599,0.03693,0.10846,1.0,0.1696,0.1572,0.2703,0.988,0.2225,0.367,0.1696,1.0,0.584,0.4514,0.5063,0.0873,0.644,0.1572,0.584,1.0,1.0
0.99,6.35,5.52,3.99,1.0,0.1683,0.003683,0.6963,0.1874,0.2551,0.394,0.1683,1.0,0.2155,0.219,0.1599,0.99,0.4639,0.003683,0.2155,1.0,0.0729,0.03693,0.2537,0.0956,0.6963,0.219,0.0729,1.0,0.10846,0.3474,0.59,0.1874,0.1599,0.03693,0.10846,1.0,0.1685,0.1311,0.2551,0.99,0.2537,0.3474,0.1685,1.0,0.526,0.394,0.4639,0.0956,0.59,0.1311,0.526,1.0,1.0
0.986,3.342,2.398,5.766,1.0,0.1683,0.003683,0.6963,0.1874,0.381,0.4683,0.1683,1.0,0.2155,0.219,0.1599,0.9434,0.2617,0.003683,0.2155,1.0,0.0729,0.03693,0.2394,0.0525,0.6963,0.219,0.0729,1.0,0.10846,0.53,0.754,0.1874,0.1599,0.03693,0.10846,1.0,0.1758,0.10944,0.381,0.9434,0.2394,0.53,0.1758,1.0,0.4827,0.4683,0.2617,0.0525,0.754,0.10944,0.4827,1.0,1.0
0.9985,3.053,4.668,3.2,1.0,0.1683,0.003683,0.6963,0.1874,0.3054,0.4043,0.1683,1.0,0.2155,0.219,0.1599,0.9746,0.319,0.003683,0.2155,1.0,0.0729,0.03693,0.2776,0.0803,0.6963,0.219,0.0729,1.0,0.10846,0.4224,0.6616,0.1874,0.1599,0.03693,0.10846,1.0,0.172,0.1039,0.3054,0.9746,0.2776,0.4224,0.172,1.0,0.4407,0.4043,0.319,0.0803,0.6616,0.1039,0.4407,1.0,1.0
0.984,2.623,3.512,4.523,1.0,0.1683,0.003683,0.6963,0.1874,0.3787,0.443,0.1683,1.0,0.2155,0.219,0.1599,0.943,0.23,0.003683,0.2155,1.0,0.0729,0.03693,0.2627,0.0548,0.6963,0.219,0.0729,1.0,0.10846,0.528,0.7354,0.1874,0.1599,0.03693,0.10846,1.0,0.1755,0.098,0.3787,0.943,0.2627,0.528,0.1755,1.0,0.4475,0.443,0.23,0.0548,0.7354,0.098,0.4475,1.0,1.0
0.989,9.125,3.322,6.305,1.0,0.1683,0.003683,0.6963,0.1874,0.2646,0.4326,0.1683,1.0,0.2155,0.219,0.1599,0.9893,0.494,0.003683,0.2155,1.0,0.0729,0.03693,0.2323,0.08954,0.6963,0.219,0.0729,1.0,0.10846,0.3596,0.6265,0.1874,0.1599,0.03693,0.10846,1.0,0.1692,0.1487,0.2646,0.9893,0.2323,0.3596,0.1692,1.0,0.566,0.4326,0.494,0.08954,0.6265,0.1487,0.566,1.0,1.0
0.987,7.793,4.945,4.703,1.0,0.1683,0.003683,0.6963,0.1874,0.2524,0.4048,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.4915,0.003683,0.2155,1.0,0.0729,0.03693,0.2439,0.09515,0.6963,0.219,0.0729,1.0,0.10846,0.3428,0.592,0.1874,0.1599,0.03693,0.10846,1.0,0.1682,0.1406,0.2524,0.991,0.2439,0.3428,0.1682,1.0,0.5503,0.4048,0.4915,0.09515,0.592,0.1406,0.5503,1.0,1.0
0.9966,5.742,9.71,6.453,1.0,0.1683,0.003683,0.6963,0.1874,0.3137,0.4028,0.1683,1.0,0.2155,0.219,0.1599,0.971,0.2957,0.003683,0.2155,1.0,0.0729,0.03693,0.2832,0.0783,0.6963,0.219,0.0729,1.0,0.10846,0.4348,0.668,0.1874,0.1599,0.03693,0.10846,1.0,0.1725,0.09937,0.3137,0.971,0.2832,0.4348,0.1725,1.0,0.4275,0.4028,0.2957,0.0783,0.668,0.09937,0.4275,1.0,1.0
0.999,7.895,8.8,9.086,1.0,0.1683,0.003683,0.6963,0.1874,0.3188,0.4307,0.1683,1.0,0.2155,0.219,0.1599,0.971,0.3271,0.003683,0.2155,1.0,0.0729,0.03693,0.2605,0.0727,0.6963,0.219,0.0729,1.0,0.10846,0.4404,0.6904,0.1874,0.1599,0.03693,0.10846,1.0,0.1729,0.11163,0.3188,0.971,0.2605,0.4404,0.1729,1.0,0.465,0.4307,0.3271,0.0727,0.6904,0.11163,0.465,1.0,1.0
0.983,3.309,9.984,3.014,1.0,0.1683,0.003683,0.6963,0.1874,0.2837,0.329,0.1683,1.0,0.2155,0.219,0.1599,0.9746,0.2605,0.003683,0.2155,1.0,0.0729,0.03693,0.3362,0.1087,0.6963,0.219,0.0729,1.0,0.10846,0.3955,0.5825,0.1874,0.1599,0.03693,0.10846,1.0,0.1699,0.0778,0.2837,0.9746,0.3362,0.3955,0.1699,1.0,0.3591,0.329,0.2605,0.1087,0.5825,0.0778,0.3591,1.0,1.0
0.98,8.57,1.75,5.15,1.0,0.1683,0.003683,0.6963,0.1874,0.2532,0.4324,0.1683,1.0,0.2155,0.219,0.1599,0.9917,0.5337,0.003683,0.2155,1.0,0.0729,0.03693,0.2257,0.09344,0.6963,0.219,0.0729,1.0,0.10846,0.3425,0.6074,0.1874,0.1599,0.03693,0.10846,1.0,0.1682,0.1594,0.2532,0.9917,0.2257,0.3425,0.1682,1.0,0.5938,0.4324,0.5337,0.09344,0.6074,0.1594,0.5938,1.0,1.0
0.9985,9.87,9.65,8.2,1.0,0.1683,0.003683,0.6963,0.1874,0.281,0.412,0.1683,1.0,0.2155,0.219,0.1599,0.984,0.4048,0.003683,0.2155,1.0,0.0729,0.03693,0.257,0.0862,0.6963,0.219,0.0729,1.0,0.10846,0.385,0.6387,0.1874,0.1599,0.03693,0.10846,1.0,0.1704,0.12244,0.281,0.984,0.257,0.385,0.1704,1.0,0.4954,0.412,0.4048,0.0862,0.6387,0.12244,0.4954,1.0,1.0
0.952,3.158,7.49,8.09,1.0,0.1683,0.003683,0.6963,0.1874,0.4453,0.4236,0.1683,1.0,0.2155,0.219,0.1599,0.8926,0.1353,0.003683,0.2155,1.0,0.0729,0.03693,0.2854,0.04276,0.6963,0.219,0.0729,1.0,0.10846,0.628,0.736,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.07996,0.4453,0.8926,0.2854,0.628,0.1761,1.0,0.441,0.4236,0.1353,0.04276,0.736,0.07996,0.441,1.0,1.0
0.95,9.24,7.105,2.352,1.0,0.1683,0.003683,0.6963,0.1874,0.2041,0.3347,0.1683,1.0,0.2155,0.219,0.1599,0.998,0.57,0.003683,0.2155,1.0,0.0729,0.03693,0.2499,0.11383,0.6963,0.219,0.0729,1.0,0.10846,0.2734,0.4563,0.1874,0.1599,0.03693,0.10846,1.0,0.1638,0.1439,0.2041,0.998,0.2499,0.2734,0.1638,1.0,0.587,0.3347,0.57,0.11383,0.4563,0.1439,0.587,1.0,1.0
1.0,9.01,9.555,9.125,1.0,0.1683,0.003683,0.6963,0.1874,0.303,0.4238,0.1683,1.0,0.2155,0.219,0.1599,0.977,0.3582,0.003683,0.2155,1.0,0.0729,0.03693,0.2593,0.07825,0.6963,0.219,0.0729,1.0,0.10846,0.4172,0.6714,0.1874,0.1599,0.03693,0.10846,1.0,0.1719,0.1159,0.303,0.977,0.2593,0.4172,0.1719,1.0,0.4756,0.4238,0.3582,0.07825,0.6714,0.1159,0.4756,1.0,1.0
0.9697,9.914,2.252,4.73,1.0,0.1683,0.003683,0.6963,0.1874,0.2365,0.4138,0.1683,1.0,0.2155,0.219,0.1599,0.9946,0.5654,0.003683,0.2155,1.0,0.0729,0.03693,0.2268,0.09955,0.6963,0.219,0.0729,1.0,0.10846,0.3184,0.569,0.1874,0.1599,0.03693,0.10846,1.0,0.1667,0.1635,0.2365,0.9946,0.2268,0.3184,0.1667,1.0,0.6094,0.4138,0.5654,0.09955,0.569,0.1635,0.6094,1.0,1.0
0.9995,6.605,5.89,6.164,1.0,0.1683,0.003683,0.6963,0.1874,0.2937,0.426,0.1683,1.0,0.2155,0.219,0.1599,0.9805,0.3882,0.003683,0.2155,1.0,0.0729,0.03693,0.2532,0.08075,0.6963,0.219,0.0729,1.0,0.10846,0.4033,0.6626,0.1874,0.1599,0.03693,0.10846,1.0,0.1714,0.12256,0.2937,0.9805,0.2532,0.4033,0.1714,1.0,0.4941,0.426,0.3882,0.08075,0.6626,0.12256,0.4941,1.0,1.0
0.989,5.355,6.043,8.56,1.0,0.1683,0.003683,0.6963,0.1874,0.367,0.4485,0.1683,1.0,0.2155,0.219,0.1599,0.9497,0.2559,0.003683,0.2155,1.0,0.0729,0.03693,0.2563,0.05734,0.6963,0.219,0.0729,1.0,0.10846,0.5103,0.734,0.1874,0.1599,0.03693,0.10846,1.0,0.1752,0.10345,0.367,0.9497,0.2563,0.5103,0.1752,1.0,0.4575,0.4485,0.2559,0.05734,0.734,0.10345,0.4575,1.0,1.0
0.962,3.61,5.266,1.15,1.0,0.1683,0.003683,0.6963,0.1874,0.2117,0.3042,0.1683,1.0,0.2155,0.219,0.1599,0.9956,0.4907,0.003683,0.2155,1.0,0.0729,0.03693,0.2788,0.1196,0.6963,0.219,0.0729,1.0,0.10846,0.2864,0.4475,0.1874,0.1599,0.03693,0.10846,1.0,0.1644,0.11584,0.2117,0.9956,0.2788,0.2864,0.1644,1.0,0.513,0.3042,0.4907,0.1196,0.4475,0.11584,0.513,1.0,1.0
0.9556,2.2,5.254,5.41,1.0,0.1683,0.003683,0.6963,0.1874,0.4375,0.4216,0.1683,1.0,0.2155,0.219,0.1599,0.899,0.1395,0.003683,0.2155,1.0,0.0729,0.03693,0.288,0.04453,0.6963,0.219,0.0729,1.0,0.10846,0.6167,0.733,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.0801,0.4375,0.899,0.288,0.6167,0.1761,1.0,0.4346,0.4216,0.1395,0.04453,0.733,0.0801,0.4346,1.0,1.0
0.9927,5.543,1.247,4.645,1.0,0.1683,0.003683,0.6963,0.1874,0.284,0.4556,0.1683,1.0,0.2155,0.219,0.1599,0.9844,0.4688,0.003683,0.2155,1.0,0.0729,0.03693,0.2262,0.08246,0.6963,0.219,0.0729,1.0,0.10846,0.387,0.6655,0.1874,0.1599,0.03693,0.10846,1.0,0.1707,0.1488,0.284,0.9844,0.2262,0.387,0.1707,1.0,0.562,0.4556,0.4688,0.08246,0.6655,0.1488,0.562,1.0,1.0
0.9976,3.52,5.66,3.096,1.0,0.1683,0.003683,0.6963,0.1874,0.285,0.3857,0.1683,1.0,0.2155,0.219,0.1599,0.981,0.3474,0.003683,0.2155,1.0,0.0729,0.03693,0.2822,0.08954,0.6963,0.219,0.0729,1.0,0.10846,0.3928,0.627,0.1874,0.1599,0.03693,0.10846,1.0,0.1707,0.1046,0.285,0.981,0.2822,0.3928,0.1707,1.0,0.4438,0.3857,0.3474,0.08954,0.627,0.1046,0.4438,1.0,1.0
0.99,3.84,5.816,5.656,1.0,0.1683,0.003683,0.6963,0.1874,0.3528,0.4285,0.1683,1.0,0.2155,0.219,0.1599,0.9556,0.2522,0.003683,0.2155,1.0,0.0729,0.03693,0.2725,0.0633,0.6963,0.219,0.0729,1.0,0.10846,0.4907,0.7124,0.1874,0.1599,0.03693,0.10846,1.0,0.1746,0.0981,0.3528,0.9556,0.2725,0.4907,0.1746,1.0,0.4346,0.4285,0.2522,0.0633,0.7124,0.0981,0.4346,1.0,1.0
0.9893,6.434,4.547,4.055,1.0,0.1683,0.003683,0.6963,0.1874,0.2559,0.404,0.1683,1.0,0.2155,0.219,0.1599,0.9907,0.478,0.003683,0.2155,1.0,0.0729,0.03693,0.2468,0.0943,0.6963,0.219,0.0729,1.0,0.10846,0.348,0.5967,0.1874,0.1599,0.03693,0.10846,1.0,0.1685,0.137,0.2559,0.9907,0.2468,0.348,0.1685,1.0,0.5405,0.404,0.478,0.0943,0.5967,0.137,0.5405,1.0,1.0
0.9595,7.066,4.957,2.27,1.0,0.1683,0.003683,0.6963,0.1874,0.2137,0.3533,0.1683,1.0,0.2155,0.219,0.1599,0.997,0.5596,0.003683,0.2155,1.0,0.0729,0.03693,0.2471,0.1099,0.6963,0.219,0.0729,1.0,0.10846,0.287,0.4885,0.1874,0.1599,0.03693,0.10846,1.0,0.1648,0.1455,0.2137,0.997,0.2471,0.287,0.1648,1.0,0.5835,0.3533,0.5596,0.1099,0.4885,0.1455,0.5835,1.0,1.0
0.998,8.77,5.586,7.914,1.0,0.1683,0.003683,0.6963,0.1874,0.2908,0.4373,0.1683,1.0,0.2155,0.219,0.1599,0.982,0.416,0.003683,0.2155,1.0,0.0729,0.03693,0.2429,0.0808,0.6963,0.219,0.0729,1.0,0.10846,0.3982,0.665,0.1874,0.1599,0.03693,0.10846,1.0,0.1711,0.1313,0.2908,0.982,0.2429,0.3982,0.1711,1.0,0.518,0.4373,0.416,0.0808,0.665,0.1313,0.518,1.0,1.0
0.9385,8.234,2.986,1.81,1.0,0.1683,0.003683,0.6963,0.1874,0.2001,0.3584,0.1683,1.0,0.2155,0.219,0.1599,0.9985,0.62,0.003683,0.2155,1.0,0.0729,0.03693,0.2323,0.1125,0.6963,0.219,0.0729,1.0,0.10846,0.266,0.465,0.1874,0.1599,0.03693,0.10846,1.0,0.1633,0.1656,0.2001,0.9985,0.2323,0.266,0.1633,1.0,0.6353,0.3584,0.62,0.1125,0.465,0.1656,0.6353,1.0,1.0
0.9917,4.176,3.64,6.285,1.0,0.1683,0.003683,0.6963,0.1874,0.3584,0.4568,0.1683,1.0,0.2155,0.219,0.1599,0.9546,0.2834,0.003683,0.2155,1.0,0.0729,0.03693,0.2476,0.05905,0.6963,0.219,0.0729,1.0,0.10846,0.497,0.735,0.1874,0.1599,0.03693,0.10846,1.0,0.1749,0.1103,0.3584,0.9546,0.2476,0.497,0.1749,1.0,0.4734,0.4568,0.2834,0.05905,0.735,0.1103,0.4734,1.0,1.0
0.997,4.57,7.92,3.959,1.0,0.1683,0.003683,0.6963,0.1874,0.283,0.3784,0.1683,1.0,0.2155,0.219,0.1599,0.981,0.3418,0.003683,0.2155,1.0,0.0729,0.03693,0.287,0.09174,0.6963,0.219,0.0729,1.0,0.10846,0.3904,0.619,0.1874,0.1599,0.03693,0.10846,1.0,0.1704,0.10187,0.283,0.981,0.287,0.3904,0.1704,1.0,0.4358,0.3784,0.3418,0.09174,0.619,0.10187,0.4358,1.0,1.0
0.9966,8.28,3.799,7.246,1.0,0.1683,0.003683,0.6963,0.1874,0.2878,0.4448,0.1683,1.0,0.2155,0.219,0.1599,0.983,0.438,0.003683,0.2155,1.0,0.0729,0.03693,0.2357,0.0813,0.6963,0.219,0.0729,1.0,0.10846,0.3936,0.6655,0.1874,0.1599,0.03693,0.10846,1.0,0.1709,0.1384,0.2878,0.983,0.2357,0.3936,0.1709,1.0,0.5366,0.4448,0.438,0.0813,0.6655,0.1384,0.5366,1.0,1.0
0.998,7.316,4.906,9.0,1.0,0.1683,0.003683,0.6963,0.1874,0.3293,0.456,0.1683,1.0,0.2155,0.219,0.1599,0.9683,0.3433,0.003683,0.2155,1.0,0.0729,0.03693,0.2422,0.06757,0.6963,0.219,0.0729,1.0,0.10846,0.454,0.7144,0.1874,0.1599,0.03693,0.10846,1.0,0.1736,0.1212,0.3293,0.9683,0.2422,0.454,0.1736,1.0,0.4944,0.456,0.3433,0.06757,0.7144,0.1212,0.4944,1.0,1.0
0.993,9.336,3.666,7.332,1.0,0.1683,0.003683,0.6963,0.1874,0.2769,0.4407,0.1683,1.0,0.2155,0.219,0.1599,0.9863,0.4663,0.003683,0.2155,1.0,0.0729,0.03693,0.2333,0.0852,0.6963,0.219,0.0729,1.0,0.10846,0.3772,0.6484,0.1874,0.1599,0.03693,0.10846,1.0,0.1702,0.144,0.2769,0.9863,0.2333,0.3772,0.1702,1.0,0.552,0.4407,0.4663,0.0852,0.6484,0.144,0.552,1.0,1.0
0.998,5.375,5.75,4.32,1.0,0.1683,0.003683,0.6963,0.1874,0.2773,0.4045,0.1683,1.0,0.2155,0.219,0.1599,0.985,0.4036,0.003683,0.2155,1.0,0.0729,0.03693,0.261,0.0882,0.6963,0.219,0.0729,1.0,0.10846,0.3801,0.629,0.1874,0.1599,0.03693,0.10846,1.0,0.1702,0.1203,0.2773,0.985,0.261,0.3801,0.1702,1.0,0.4902,0.4045,0.4036,0.0882,0.629,0.1203,0.4902,1.0,1.0
0.9785,5.156,4.54,9.93,1.0,0.1683,0.003683,0.6963,0.1874,0.3994,0.4646,0.1683,1.0,0.2155,0.219,0.1599,0.9316,0.23,0.003683,0.2155,1.0,0.0729,0.03693,0.2433,0.04825,0.6963,0.219,0.0729,1.0,0.10846,0.5566,0.7583,0.1874,0.1599,0.03693,0.10846,1.0,0.1763,0.10315,0.3994,0.9316,0.2433,0.5566,0.1763,1.0,0.4758,0.4646,0.23,0.04825,0.7583,0.10315,0.4758,1.0,1.0
0.97,3.307,8.62,6.418,1.0,0.1683,0.003683,0.6963,0.1874,0.3936,0.4043,0.1683,1.0,0.2155,0.219,0.1599,0.928,0.1631,0.003683,0.2155,1.0,0.0729,0.03693,0.305,0.05682,0.6963,0.219,0.0729,1.0,0.10846,0.553,0.7085,0.1874,0.1599,0.03693,0.10846,1.0,0.1755,0.0795,0.3936,0.928,0.305,0.553,0.1755,1.0,0.399,0.4043,0.1631,0.05682,0.7085,0.0795,0.399,1.0,1.0
0.9985,9.4,5.703,8.89,1.0,0.1683,0.003683,0.6963,0.1874,0.2961,0.4421,0.1683,1.0,0.2155,0.219,0.1599,0.9805,0.4084,0.003683,0.2155,1.0,0.0729,0.03693,0.2415,0.07874,0.6963,0.219,0.0729,1.0,0.10846,0.406,0.6743,0.1874,0.1599,0.03693,0.10846,1.0,0.1715,0.1311,0.2961,0.9805,0.2415,0.406,0.1715,1.0,0.517,0.4421,0.4084,0.07874,0.6743,0.1311,0.517,1.0,1.0
1.0,5.62,6.6,5.53,1.0,0.1683,0.003683,0.6963,0.1874,0.299,0.416,0.1683,1.0,0.2155,0.219,0.1599,0.978,0.3557,0.003683,0.2155,1.0,0.0729,0.03693,0.2642,0.0803,0.6963,0.219,0.0729,1.0,0.10846,0.4119,0.6626,0.1874,0.1599,0.03693,0.10846,1.0,0.1716,0.1135,0.299,0.978,0.2642,0.4119,0.1716,1.0,0.4688,0.416,0.3557,0.0803,0.6626,0.1135,0.4688,1.0,1.0
0.937,2.443,1.205,7.48,1.0,0.1683,0.003683,0.6963,0.1874,0.4866,0.4814,0.1683,1.0,0.2155,0.219,0.1599,0.8623,0.1608,0.003683,0.2155,1.0,0.0729,0.03693,0.2153,0.03119,0.6963,0.219,0.0729,1.0,0.10846,0.683,0.7896,0.1874,0.1599,0.03693,0.10846,1.0,0.176,0.09656,0.4866,0.8623,0.2153,0.683,0.176,1.0,0.53,0.4814,0.1608,0.03119,0.7896,0.09656,0.53,1.0,1.0
0.9956,9.63,8.31,7.11,1.0,0.1683,0.003683,0.6963,0.1874,0.2695,0.4084,0.1683,1.0,0.2155,0.219,0.1599,0.9873,0.4365,0.003683,0.2155,1.0,0.0729,0.03693,0.253,0.0899,0.6963,0.219,0.0729,1.0,0.10846,0.3682,0.62,0.1874,0.1599,0.03693,0.10846,1.0,0.1696,0.1284,0.2695,0.9873,0.253,0.3682,0.1696,1.0,0.514,0.4084,0.4365,0.0899,0.62,0.1284,0.514,1.0,1.0
0.993,4.28,7.395,5.582,1.0,0.1683,0.003683,0.6963,0.1874,0.3337,0.412,0.1683,1.0,0.2155,0.219,0.1599,0.9634,0.2646,0.003683,0.2155,1.0,0.0729,0.03693,0.2825,0.0709,0.6963,0.219,0.0729,1.0,0.10846,0.464,0.6895,0.1874,0.1599,0.03693,0.10846,1.0,0.1736,0.0964,0.3337,0.9634,0.2825,0.464,0.1736,1.0,0.4226,0.412,0.2646,0.0709,0.6895,0.0964,0.4226,1.0,1.0
0.9976,8.82,2.855,9.695,1.0,0.1683,0.003683,0.6963,0.1874,0.3154,0.4675,0.1683,1.0,0.2155,0.219,0.1599,0.974,0.3972,0.003683,0.2155,1.0,0.0729,0.03693,0.2291,0.0716,0.6963,0.219,0.0729,1.0,0.10846,0.433,0.708,0.1874,0.1599,0.03693,0.10846,1.0,0.1727,0.1355,0.3154,0.974,0.2291,0.433,0.1727,1.0,0.53,0.4675,0.3972,0.0716,0.708,0.1355,0.53,1.0,1.0
0.9937,3.24,6.56,3.705,1.0,0.1683,0.003683,0.6963,0.1874,0.3147,0.3901,0.1683,1.0,0.2155,0.219,0.1599,0.9697,0.2732,0.003683,0.2155,1.0,0.0729,0.03693,0.2957,0.0806,0.6963,0.219,0.0729,1.0,0.10846,0.4373,0.6597,0.1874,0.1599,0.03693,0.10846,1.0,0.1725,0.0927,0.3147,0.9697,0.2957,0.4373,0.1725,1.0,0.4072,0.3901,0.2732,0.0806,0.6597,0.0927,0.4072,1.0,1.0
